year,symbol,name,description,country,period,documentUrl,income,expenses,postedName,date,clientId,registrantId,senateId,houseRegistrantId
2012,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/7731924a-e9e8-4e63-90a5-6f84f2032eff/print/,,1560000.0,,,113735,9751,9751-113735,30914.0
2012,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/4d0b2dca-7136-48aa-af81-60f906113bd7/print/,,967780.0,,,113735,9751,9751-113735,30914.0
2012,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/444af357-9b0d-48dc-b6f9-737a069c097e/print/,,976609.49,,,113735,9751,9751-113735,30914.0
2012,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/89ae2449-734b-40c2-a66c-2c2d8fb569e9/print/,10000.0,,,,126105,18980,18980-126105,33643.0
2012,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/93048c0c-3608-4c9c-8ca5-fd291cfcb8fd/print/,10000.0,,,,126105,18980,18980-126105,33643.0
2012,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/27a1facd-ed06-4328-858a-5a74f8accafa/print/,30000.0,,,,126105,18980,18980-126105,33643.0
2012,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/40db4511-65d8-4486-88e5-d99a84ad1ecd/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2012,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/1f14ad70-e44f-4724-a086-19b3c48efd5f/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2012,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/bd09b061-b761-4fe6-9b18-14cb95fc4cff/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2012,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/99695d26-4231-4729-ae84-b0db1e3dd377/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2012,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/0c5e29ed-ebf3-4f50-b99e-96374cc4244d/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2012,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/a7497b41-e370-4cb1-b1cb-59733204a6f0/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2012,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/b7e6f733-b70a-4680-8836-f2d188694c3e/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2012,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/dc4b30db-5db0-489b-bfca-3b61521e09ed/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2012,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q1,https://lda.senate.gov/filings/public/filing/a770adbb-f8b0-4943-a858-3fd35d7f0aea/print/,20000.0,,,,173020,86196,86196-173020,36548.0
2012,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q2,https://lda.senate.gov/filings/public/filing/10affee3-6b5e-415b-8b30-9ed5a0cdf2c1/print/,20000.0,,,,173020,86196,86196-173020,36548.0
2012,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q3,https://lda.senate.gov/filings/public/filing/a3fa3e37-f753-426e-9b36-55bd05506037/print/,30000.0,,,,173020,86196,86196-173020,36548.0
2012,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q4,https://lda.senate.gov/filings/public/filing/2b1d0526-65ea-495d-afe9-89c09afb88fc/print/,30000.0,,,,173020,86196,86196-173020,36548.0
2012,KO,THE COCA COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/2c2f845c-f3a3-4a9e-be39-982a8443b287/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2012,KO,THE COCA COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/288e033b-8088-4abd-933b-a15c7cd7947d/print/,40000.0,,,,178930,294930,294930-178930,37434.0
2012,KO,THE COCA COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/cf99c730-d5d1-4b79-96fe-be35f7fde113/print/,70000.0,,,,178930,294930,294930-178930,37434.0
2012,KO,THE COCA COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/baa27f65-1fdd-4799-9cca-9325460c98a6/print/,60000.0,,,,178930,294930,294930-178930,37434.0
2012,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q1,https://lda.senate.gov/filings/public/filing/d1b31022-cab2-41e7-9df9-0e7c54d14fac/print/,20000.0,,,,190670,400427058,400427058-190670,
2012,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q2,https://lda.senate.gov/filings/public/filing/257a24c1-abad-41e6-8b6e-dab904da8174/print/,20000.0,,,,190670,400427058,400427058-190670,
2012,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q3,https://lda.senate.gov/filings/public/filing/f3048309-6c79-4e87-a493-4f87f8d31a4e/print/,20000.0,,,,190670,400427058,400427058-190670,
2012,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q4,https://lda.senate.gov/filings/public/filing/c435011c-ef11-4212-a130-bfbf23c474c0/print/,20000.0,,,,190670,400427058,400427058-190670,
2011,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/ee2f0bae-5cdc-436a-aa01-e537d6570fb7/print/,,2000000.0,,,113735,9751,9751-113735,30914.0
2011,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/1030958a-c27e-4587-9cbb-6fbbd779abfb/print/,,1450000.0,,,113735,9751,9751-113735,30914.0
2011,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/1b198efe-1694-4d24-ae79-a50864e6d42b/print/,,1290000.0,,,113735,9751,9751-113735,30914.0
2011,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/caedb4c7-c54a-4f16-ae37-3db7fa1aacf4/print/,,1150000.0,,,113735,9751,9751-113735,30914.0
2011,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/d135222c-9c4a-4d10-954b-fdd50bf0b4a0/print/,20000.0,,,,126105,18980,18980-126105,33643.0
2011,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/da3896fd-8b6b-4053-9b2e-74a8e48526de/print/,20000.0,,,,126105,18980,18980-126105,33643.0
2011,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/fb95f759-733c-4463-ae55-30e240cb429b/print/,10000.0,,,,126105,18980,18980-126105,33643.0
2011,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/7130030f-445e-4854-9b93-03bd91cb929d/print/,10000.0,,,,126105,18980,18980-126105,33643.0
2011,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/10bd8051-44c9-4ae5-8de9-ccc4bac11c25/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2011,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/1232dcc6-ad22-4455-b916-847d76cf6f95/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2011,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/a37ba681-ab64-49c4-bc33-7b8dbc241c21/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2011,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/fd505dbb-0391-4d92-afb8-e99520d1cc8a/print/,50000.0,,,,151206,41454,41454-151206,30771.0
2011,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/bb416c9d-0376-4982-bf8e-ce80d57c28bf/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2011,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/7a7779af-cbb4-445d-8fe8-35ae3368cb99/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2011,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/b00d11c6-9bfc-4541-a2d2-fd9c43b0dbe1/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2011,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/6137ae80-b8f3-4639-82b3-ffe4cc0be32a/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2011,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q1,https://lda.senate.gov/filings/public/filing/96bf7f93-6c8f-4751-bd3e-b822d19dfd13/print/,15000.0,,,,173020,86196,86196-173020,36548.0
2011,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q2,https://lda.senate.gov/filings/public/filing/0be8800a-5755-4d36-9867-dbf75728d788/print/,15000.0,,,,173020,86196,86196-173020,36548.0
2011,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q3,https://lda.senate.gov/filings/public/filing/337a59bd-ac97-4eba-b3ee-0b2eae3cd673/print/,15000.0,,,,173020,86196,86196-173020,36548.0
2011,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q4,https://lda.senate.gov/filings/public/filing/17b5ef4a-dc8a-446e-927d-ff61f5f5f509/print/,20000.0,,,,173020,86196,86196-173020,36548.0
2011,KO,THE COCA COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/88eb8a6c-a0c4-4c6a-839b-d50dbca98c2c/print/,40000.0,,,,178930,294930,294930-178930,37434.0
2011,KO,THE COCA COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/80ce9d00-b4ad-42e6-a528-0336921ae459/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2011,KO,THE COCA COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/1caa8d54-acc2-49bf-82d8-85ee36bdc1da/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2011,KO,THE COCA COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/c22cb6fc-0ed4-4eb8-85b5-3fd7007782da/print/,40000.0,,,,178930,294930,294930-178930,37434.0
2011,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q1,https://lda.senate.gov/filings/public/filing/8ec6a97f-9135-4b69-bc44-39607147868c/print/,20000.0,,,,190670,400427058,400427058-190670,
2011,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q2,https://lda.senate.gov/filings/public/filing/1737bced-5a0c-417b-83f4-a799624b55c4/print/,20000.0,,,,190670,400427058,400427058-190670,
2011,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q3,https://lda.senate.gov/filings/public/filing/59c25c49-1930-43a8-87a3-69812bbecdbf/print/,20000.0,,,,190670,400427058,400427058-190670,
2011,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q4,https://lda.senate.gov/filings/public/filing/6eb94437-e282-460f-ac32-989347dc2521/print/,20000.0,,,,190670,400427058,400427058-190670,
2011,KO,COCA-COLA COMPANY,beverage manufacturer,US,Q1,https://lda.senate.gov/filings/public/filing/32a086a8-5b7b-4ed4-8471-93531f21702f/print/,40000.0,,,,192319,400532589,400532589-192319,
2010,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/d5da3e82-dc11-4923-b60d-454c28da0381/print/,,1920000.0,,,113735,9751,9751-113735,30914.0
2010,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/d339bec0-1e17-40b3-8eba-3253fac042c4/print/,,2080000.0,,,113735,9751,9751-113735,30914.0
2010,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/81da91f5-a713-436a-a7c8-5f788fe78381/print/,,890000.0,,,113735,9751,9751-113735,30914.0
2010,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/ddad3ac5-1dd0-42dd-a279-326327b3298e/print/,,940000.0,,,113735,9751,9751-113735,30914.0
2010,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/cec27d7a-cf1c-4876-9257-c648b897fa3e/print/,,940000.0,,,113735,9751,9751-113735,30914.0
2010,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/f3fb1b92-0bd1-42a5-8978-6113b4fae8d7/print/,10000.0,,,,126105,18980,18980-126105,33643.0
2010,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/efb83c7f-88a0-4e04-9395-e1b866e178d7/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2010,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/a8fd64fa-95dd-4e49-8d38-787b11bbb684/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2010,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/d2558936-6dc2-408a-8075-59d5f9acef15/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2010,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/910ddcee-b54f-42ee-9efb-d8086900d7c4/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2010,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/d0f5d9ea-97b3-4533-9259-73360b344dff/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2010,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/6de9fcef-b4eb-4471-a93c-707286353901/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2010,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/cf2dff20-78f6-43f2-b8c5-527ed6db9e22/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2010,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/3de8363c-b725-43ce-a10a-52ee7eb55acd/print/,50000.0,,,,153337,44812,44812-153337,31507.0
2010,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q1,https://lda.senate.gov/filings/public/filing/c9405e17-0321-4f06-a7eb-6740203f928b/print/,15000.0,,,,173020,86196,86196-173020,36548.0
2010,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q2,https://lda.senate.gov/filings/public/filing/44902270-a9c7-4951-96a0-bdaba3411960/print/,15000.0,,,,173020,86196,86196-173020,36548.0
2010,KO,THE COCA COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/525da6d8-60ff-4a94-b3a5-a1f7c579e0a0/print/,40000.0,,,,178930,294930,294930-178930,37434.0
2010,KO,THE COCA COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/acbfef4a-4170-43bc-870d-21dfc3225bed/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2010,KO,THE COCA COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/3d988fd6-c5e4-480b-a461-2d60b49d2977/print/,40000.0,,,,178930,294930,294930-178930,37434.0
2010,KO,THE COCA COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/9b20ae53-001e-4375-9208-b6b4c8eedaa6/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2010,KO,COCA-COLA ENTERPRISES INC,,US,Q1,https://lda.senate.gov/filings/public/filing/4ce69ece-d9f9-4e0a-b381-6900be1d9d96/print/,,496000.0,,,188543,40048370,40048370-188543,39968.0
2010,KO,COCA-COLA ENTERPRISES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/87e37dc5-2083-44f3-b0e4-18e4014aac2a/print/,,725795.0,,,188543,40048370,40048370-188543,39968.0
2010,KO,COCA-COLA ENTERPRISES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/3556e721-92a1-43f9-af67-06809143f3de/print/,,721795.0,,,188543,40048370,40048370-188543,39968.0
2010,KO,COCA-COLA COMPANY,Beverage industry,US,Q1,https://lda.senate.gov/filings/public/filing/3612707e-9f75-488a-bd10-51b510713f1d/print/,30000.0,,,,190546,400423021,400423021-190546,400423021.0
2010,KO,COCA-COLA COMPANY,Beverage industry,US,Q2,https://lda.senate.gov/filings/public/filing/1f8b2a4a-f486-4b43-a98a-318fec2f1097/print/,30000.0,,,,190546,400423021,400423021-190546,400423021.0
2010,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q2,https://lda.senate.gov/filings/public/filing/6fb715f0-bfee-42b4-8e09-4a95398a4c77/print/,10000.0,,,,190670,400427058,400427058-190670,
2010,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q3,https://lda.senate.gov/filings/public/filing/d6cca352-7b72-47e8-9252-5f5d353ed304/print/,20000.0,,,,190670,400427058,400427058-190670,
2010,KO,THE COCA-COLA COMPANY,Lobbying and consulting,US,Q4,https://lda.senate.gov/filings/public/filing/0bab4daf-dc88-4eab-bc19-624f186f7f1d/print/,30000.0,,,,190670,400427058,400427058-190670,
2010,KO,COCA-COLA COMPANY,beverage manufacturer,US,Q1,https://lda.senate.gov/filings/public/filing/811c0136-5b09-4fbe-916a-5a46c59424cc/print/,10000.0,,,,192319,400532589,400532589-192319,
2010,KO,COCA-COLA COMPANY,beverage manufacturer,US,Q2,https://lda.senate.gov/filings/public/filing/cc9a4781-558e-4045-8f59-77339c4e27f1/print/,40000.0,,,,192319,400532589,400532589-192319,
2010,KO,COCA-COLA COMPANY,beverage manufacturer,US,Q3,https://lda.senate.gov/filings/public/filing/7e24954c-12cc-4b8d-a1c2-97cfa394c15c/print/,40000.0,,,,192319,400532589,400532589-192319,
2010,KO,COCA-COLA COMPANY,beverage manufacturer,US,Q4,https://lda.senate.gov/filings/public/filing/5ce66126-a145-46e6-ba9b-69a7b04a35d9/print/,40000.0,,,,192319,400532589,400532589-192319,
2009,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/93ffd689-4e6f-43bf-bf1c-2a676c7aa441/print/,10000.0,,,,108039,6291,6291-108039,33118.0
2009,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/e10a471f-74fa-42ac-bf74-216fb5036ae8/print/,10000.0,,,,108039,6291,6291-108039,33118.0
2009,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/3330655d-d77a-420a-89bd-713be880d754/print/,10000.0,,,,108039,6291,6291-108039,33118.0
2009,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/cd8481e6-0539-40f6-b7d8-9cee61733e4e/print/,,600000.0,,,113735,9751,9751-113735,30914.0
2009,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/cc7e0706-3b63-47fb-8875-ad26064c226e/print/,,580000.0,,,113735,9751,9751-113735,30914.0
2009,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/afca5dab-bf58-4c7c-bfe4-a0238cec3139/print/,,2370000.0,,,113735,9751,9751-113735,30914.0
2009,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/01c1398a-a725-491d-a9bc-e49a065bf885/print/,,4840000.0,,,113735,9751,9751-113735,30914.0
2009,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/4f162ba0-5da7-4d1b-b588-6d5c375bc77e/print/,10000.0,,,,126105,18980,18980-126105,33643.0
2009,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/4fe8990e-8c06-4856-8030-82404de14b42/print/,10000.0,,,,126105,18980,18980-126105,33643.0
2009,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/25e87e1e-c440-4008-a359-cc4f852f8a29/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2009,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/ada5c564-35e0-4b70-910f-0f1190e59737/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2009,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/74c6c05a-834d-4e69-b96f-097c734a0be0/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2009,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/42f6e587-8489-425f-b596-cb75d254cd72/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2009,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/105ba1d5-56f0-4f9b-abe3-23766baf0abb/print/,30000.0,,,,153337,44812,44812-153337,31507.0
2009,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/e502a80e-874c-4480-af95-d0ab6535c9f3/print/,30000.0,,,,153337,44812,44812-153337,31507.0
2009,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/63f683b0-e7ab-41bf-aed9-d9f89ad88c11/print/,40000.0,,,,153337,44812,44812-153337,31507.0
2009,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/6d7223cb-9fa2-452d-a918-d77189d0ae86/print/,40000.0,,,,153337,44812,44812-153337,31507.0
2009,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q1,https://lda.senate.gov/filings/public/filing/ea1fc5fe-0500-4f52-bfac-709fc70bb348/print/,10000.0,,,,173020,86196,86196-173020,36548.0
2009,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q2,https://lda.senate.gov/filings/public/filing/ab600ee1-b460-43c2-b49b-5f2df4ca29d7/print/,10000.0,,,,173020,86196,86196-173020,36548.0
2009,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q3,https://lda.senate.gov/filings/public/filing/71d3048c-3493-4d85-aebd-1841e8e0c591/print/,15000.0,,,,173020,86196,86196-173020,36548.0
2009,KO,COCA-COLA,Global soft-drink and beverage provider,US,Q4,https://lda.senate.gov/filings/public/filing/7ed24c26-ea4e-47f8-a53d-051ef9979ff9/print/,15000.0,,,,173020,86196,86196-173020,36548.0
2009,KO,THE COCA COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/b11edcbd-24ad-482f-9c51-0089c2d9ea91/print/,40000.0,,,,178930,294930,294930-178930,37434.0
2009,KO,THE COCA COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/157da4c5-9ac3-4f1c-96dc-ef79088f79a5/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2009,KO,THE COCA COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/ba3b397d-9df8-4b5d-b8e6-79c45dba0b52/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2009,KO,THE COCA COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/717a711c-a408-48e2-b7ba-8d8c3fd9d9e0/print/,50000.0,,,,178930,294930,294930-178930,37434.0
2009,KO,COCA-COLA ENTERPRISES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/b92155fb-5e87-4756-9de3-b2a3340c0451/print/,,100000.0,,,188543,40048370,40048370-188543,39968.0
2009,KO,COCA-COLA ENTERPRISES INC,,US,Q3,https://lda.senate.gov/filings/public/filing/888f62e3-5294-4dfa-8185-97631ebe2ff6/print/,,1060000.0,,,188543,40048370,40048370-188543,39968.0
2009,KO,COCA-COLA ENTERPRISES INC,,US,Q4,https://lda.senate.gov/filings/public/filing/7ac13b48-13ff-4eda-ba63-20e8409b5c80/print/,,1650000.0,,,188543,40048370,40048370-188543,39968.0
2009,KO,COCA-COLA COMPANY,Beverage industry,US,Q1,https://lda.senate.gov/filings/public/filing/4211664c-6943-452c-b200-a0cf7c479654/print/,6000.0,,,,190546,400423021,400423021-190546,400423021.0
2009,KO,COCA-COLA COMPANY,Beverage industry,US,Q2,https://lda.senate.gov/filings/public/filing/743b9e58-2700-4725-a2e1-bece0a55b0e2/print/,18000.0,,,,190546,400423021,400423021-190546,400423021.0
2009,KO,COCA-COLA COMPANY,Beverage industry,US,Q3,https://lda.senate.gov/filings/public/filing/17afb349-be04-466f-be35-09f77dd95109/print/,22000.0,,,,190546,400423021,400423021-190546,400423021.0
2009,KO,COCA-COLA COMPANY,Beverage industry,US,Q4,https://lda.senate.gov/filings/public/filing/86184330-7f87-494c-906c-1f4beab6aaae/print/,26000.0,,,,190546,400423021,400423021-190546,400423021.0
2008,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/7bfcbd2f-c9e9-4195-92c6-29e2c553bdf7/print/,20000.0,,,,108039,6291,6291-108039,33118.0
2008,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/b696253f-4cbe-49fc-94a6-ff5359bd9b62/print/,20000.0,,,,108039,6291,6291-108039,33118.0
2008,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/b4334750-aa95-46a2-93f2-a9f9303d69fa/print/,20000.0,,,,108039,6291,6291-108039,33118.0
2008,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/7ebbb645-b1ae-470b-b0d0-c9762fb95cdb/print/,20000.0,,,,108039,6291,6291-108039,33118.0
2008,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/14ca2c92-17eb-41d9-ad11-87a61d3c4c23/print/,,600000.0,,,113735,9751,9751-113735,30914.0
2008,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/5e0081fe-b1c4-4ed6-92d9-6e6b29406cf1/print/,,600000.0,,,113735,9751,9751-113735,30914.0
2008,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/90be9b72-8727-4c5c-94b2-fe285817017d/print/,,660000.0,,,113735,9751,9751-113735,30914.0
2008,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/85534d58-7df0-41b0-afdc-6ae2bb14e75c/print/,,680000.0,,,113735,9751,9751-113735,30914.0
2008,KO,COCA-COLA ENTERPRISES INC,"Engages in the manufacture, distribution, marketing, and sale of nonalcoholic be",,Q1,https://lda.senate.gov/filings/public/filing/b359617d-996f-4112-ae72-9097048f6cd8/print/,10000.0,,,,116826,12185,12185-116826,32224.0
2008,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/9b3aeef4-d554-44f7-ba90-32f005828b64/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2008,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/14993aea-05fc-4ec7-8f5d-7412cee90c5d/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2008,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/5b20256c-5f0c-476e-9247-7368346b2ae7/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2008,KO,COCA-COLA COMPANY,,US,Q4,https://lda.senate.gov/filings/public/filing/61d621a2-4ff9-4a57-856c-0a53bde6e980/print/,30000.0,,,,151206,41454,41454-151206,30771.0
2008,KO,COCA-COLA COMPANY,,US,Q1,https://lda.senate.gov/filings/public/filing/4fbb8ce7-f6b8-4b6f-998b-601309a10311/print/,30000.0,,,,153337,44812,44812-153337,31507.0
2008,KO,COCA-COLA COMPANY,,US,Q2,https://lda.senate.gov/filings/public/filing/d87fc418-cccf-436f-b588-f282f0d61369/print/,30000.0,,,,153337,44812,44812-153337,31507.0
2008,KO,COCA-COLA COMPANY,,US,Q3,https://lda.senate.gov/filings/public/filing/62f62824-4ded-4437-b785-4f7e322eb11f/print/,30000.0,,,,153337,44812,44812-153337,31507.0
